id,organization_id,title,subtitle,description,sku,product_code,width,width_units,height,height_units,length,length_units,weight,weight_units,quantity_unit,bulk_quantity,pallet_quantity,subcategory,category,active,prep_time_seconds,lead_time_hours,price_type,taxable,search_keywords,item_role,valid_from,valid_until,deleted_at
itm_a19077591b2f,org_sunpro,Granite Dimensional Lumber,Granite Dimensional Lumber - 20x1,New magenta Pizza with ergonomic design for stark comfort,SP-SXAPHG,CLBZTO,0.65,ft,11.06,in,1.25,ft,42.22,lbs,piece,914,11,dimensional_lumber,dimensional_lumber_and_composites,true,"2,385",69,fixed,true,"[""Tasty"" ""Bespoke"" ""Handcrafted"" ""Small"" ""Tasty"" ""Gorgeous"" ""Sleek""]",inventory,"February 27, 2026, 4:18 PM",,
itm_3c402f046657,org_sunpro,Steel Hinges,Steel Hinges - 10x1,"Experience the salmon brilliance of our Fish, perfect for grouchy environments",SP-13JPBE,CJPSQ8,4.8,ft,6.63,ft,2.13,in,401.86,oz,pallet,481,59,hinges,general_fasteners_and_hardware,true,"1,734",154,variable,true,"[""Handcrafted"" ""Gorgeous"" ""Unbranded"" ""Oriental"" ""Recycled"" ""Oriental"" ""Small""]",inventory,"February 27, 2026, 4:18 PM",,
itm_ba13963903ca,org_sunpro,Bamboo Fasteners,Bamboo Fasteners - 9x8,Our butterfly-friendly Keyboard ensures colorless comfort for your pets,SP-ZT8LSJ,8ZULKL,3.32,in,4.33,in,6.66,in,359.04,oz,pallet,477,69,fasteners,general_fasteners_and_hardware,true,"3,030",116,fixed,true,"[""Practical"" ""Practical"" ""Tasty"" ""Rustic"" ""Rustic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_9259fda400dc,org_sunpro,Wooden Windows,Wooden Windows - 14x3,The sleek and cruel Chair comes with ivory LED lighting for smart functionality,SP-OON8WJ,VAVUNW,7.08,in,1.34,ft,8.51,in,113.81,oz,box,740,54,windows,windows,true,"2,509",119,variable,true,"[""Intelligent"" ""Soft"" ""Modern"" ""Bespoke"" ""Unbranded""]",inventory,"February 27, 2026, 4:18 PM",,
itm_5a93537bf513,org_sunpro,Wooden Windows,Wooden Windows - 5x16,"Savor the bitter essence in our Salad, designed for total culinary adventures",SP-OGOG0I,E1KLKO,0.68,in,11.98,ft,0.78,in,350.96,oz,box,98,11,windows,windows,true,989,68,variable,true,"[""Fantastic"" ""Generic"" ""Gorgeous"" ""Oriental"" ""Refined"" ""Intelligent"" ""Rustic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_43c4bfaf2709,org_sunpro,Aluminum Rollers,Aluminum Rollers - 15x18,Our gorilla-friendly Shirt ensures sardonic comfort for your pets,SP-MQ8TNB,3XNK1F,3.04,in,11.07,in,22.62,ft,293.35,oz,piece,827,70,rollers,paint_supplies,true,"3,273",165,variable,true,"[""Oriental"" ""Tasty"" ""Refined"" ""Oriental"" ""Luxurious""]",inventory,"February 27, 2026, 4:18 PM",,
itm_a0cb4e3db2a6,org_sunpro,Wooden Windows,Wooden Windows - 3x18,Practical Pants designed with Aluminum for mediocre performance,SP-P3N8I5,XKKD70,2.44,ft,1.46,ft,5.61,ft,343.32,lbs,piece,420,92,windows,windows,true,"1,248",93,variable,true,"[""Fantastic"" ""Gorgeous"" ""Unbranded"" ""Sleek"" ""Fantastic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_2ac11530a61d,org_sunpro,Gold Exterior Doors,Gold Exterior Doors - 6x8,Professional-grade Bike perfect for unpleasant training and recreational use,SP-8YUAGR,JO0CRU,7.98,in,6.8,in,17.52,in,180.02,lbs,box,911,53,exterior_doors,doors,true,"3,226",120,variable,true,"[""Bespoke"" ""Small"" ""Oriental"" ""Incredible"" ""Handmade"" ""Luxurious"" ""Licensed""]",inventory,"February 27, 2026, 4:18 PM",,
itm_8401f83c5c58,org_sunpro,Rubber Paint,Rubber Paint - 4x6,The sleek and lanky Bacon comes with blue LED lighting for smart functionality,SP-EDULPK,BU3SZX,2.7,in,7.31,ft,23.2,ft,443.66,oz,pallet,273,56,paint,paint_supplies,true,"1,667",118,variable,true,"[""Frozen"" ""Tasty"" ""Practical"" ""Soft"" ""Recycled"" ""Awesome"" ""Electronic"" ""Fantastic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_73d18f46b72c,org_sunpro,Wooden Interior Doors,Wooden Interior Doors - 1x10,"Discover the elephant-like agility of our Car, perfect for quixotic users",SP-GJPTT1,927CI0,6.28,in,11.57,in,9,in,115.86,oz,piece,484,15,interior_doors,doors,true,"2,183",96,fixed,true,"[""Fantastic"" ""Fantastic"" ""Generic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_0d937e58126c,org_sunpro,Bamboo Anchors,Bamboo Anchors - 19x20,"New Cheese model with 74 GB RAM, 650 GB storage, and clueless features",SP-UJNPVB,ILBMMK,2.79,in,1.02,in,19.99,ft,473.69,lbs,box,805,67,anchors,general_fasteners_and_hardware,true,"1,827",73,variable,true,"[""Elegant"" ""Ergonomic"" ""Electronic"" ""Practical"" ""Licensed"" ""Ergonomic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_67fb6b0ac860,org_sunpro,Bamboo Windows,Bamboo Windows - 9x11,The Integrated optimizing concept Bike offers reliable performance and boiling design,SP-XRLAWB,TZOAVU,7.92,ft,8.66,ft,18.96,ft,18.18,oz,pallet,807,67,windows,windows,true,"2,383",26,variable,true,"[""Handmade"" ""Recycled"" ""Handmade"" ""Intelligent"" ""Handmade""]",inventory,"February 27, 2026, 4:18 PM",,
itm_76af31b4e82b,org_sunpro,Steel Brackets,Steel Brackets - 20x2,"DuBuque, Osinski and Witting's most advanced Cheese technology increases next capabilities",SP-G2PEWG,QN1EFS,1.56,ft,5.07,in,3.81,in,105.49,oz,piece,272,23,brackets,general_fasteners_and_hardware,true,"3,515",6,fixed,true,"[""Rustic"" ""Gorgeous"" ""Handcrafted"" ""Unbranded"" ""Unbranded"" ""Handcrafted""]",inventory,"February 27, 2026, 4:18 PM",,
itm_5cf9016c257d,org_sunpro,Plastic Primers,Plastic Primers - 16x16,"Discover the bat-like agility of our Keyboard, perfect for clean users",SP-ZQO69R,SWKMAU,1.07,ft,6.52,ft,22.51,in,97.17,oz,piece,41,29,primers,paint_supplies,true,672,13,variable,true,"[""Licensed"" ""Fresh"" ""Soft"" ""Frozen"" ""Generic"" ""Intelligent""]",inventory,"February 27, 2026, 4:18 PM",,
itm_b4ffbed8960c,org_sunpro,Marble Hinges,Marble Hinges - 6x14,Professional-grade Salad perfect for crooked training and recreational use,SP-XDJMAM,ZV7RYZ,4.19,ft,4.26,in,8.75,in,31.98,oz,box,977,55,hinges,general_fasteners_and_hardware,true,"1,454",66,variable,true,"[""Refined"" ""Small"" ""Elegant"" ""Oriental"" ""Awesome"" ""Refined"" ""Refined""]",inventory,"February 27, 2026, 4:18 PM",,
itm_ff9a6ebbab06,org_sunpro,Bamboo Anchors,Bamboo Anchors - 10x12,Our snake-friendly Sausages ensures acclaimed comfort for your pets,SP-3QQEU4,D6QMDU,10.24,in,7.52,in,12.79,in,4.84,lbs,pallet,412,57,anchors,general_fasteners_and_hardware,true,"2,366",89,fixed,true,"[""Tasty"" ""Recycled"" ""Unbranded""]",inventory,"February 27, 2026, 4:18 PM",,
itm_0b7e311d7f4b,org_sunpro,Granite Windows,Granite Windows - 2x7,Frozen Shirt designed with Cotton for favorable performance,SP-VDTY4V,EJIAET,4.6,in,4.02,in,6.01,in,207.07,lbs,box,662,62,windows,windows,true,359,106,variable,true,"[""Awesome"" ""Recycled"" ""Soft"" ""Recycled"" ""Small"" ""Handcrafted""]",inventory,"February 27, 2026, 4:18 PM",,
itm_104abbcff5f1,org_sunpro,Concrete Fasteners,Concrete Fasteners - 13x20,The sleek and infatuated Table comes with cyan LED lighting for smart functionality,SP-B89SPT,8CBGE3,3.23,ft,11.12,ft,18.5,ft,191.31,oz,piece,728,99,fasteners,general_fasteners_and_hardware,true,316,15,fixed,true,"[""Luxurious"" ""Elegant"" ""Soft"" ""Handmade""]",inventory,"February 27, 2026, 4:18 PM",,
itm_f86d9761a978,org_sunpro,Granite Interior Doors,Granite Interior Doors - 1x13,Discover the reasonable new Car with an exciting mix of Plastic ingredients,SP-6PRI01,TRIWOV,7.24,ft,7.74,ft,14.12,ft,409.1,lbs,piece,148,88,interior_doors,doors,true,993,45,fixed,true,"[""Practical"" ""Awesome"" ""Soft"" ""Gorgeous""]",inventory,"February 27, 2026, 4:18 PM",,
itm_f6dba9addc18,org_sunpro,Aluminum Primers,Aluminum Primers - 3x9,"Discover the cat-like agility of our Cheese, perfect for male users",SP-DJJDH0,AUFNYD,7.96,in,7.5,ft,7.99,ft,278.01,lbs,box,481,41,primers,paint_supplies,true,863,90,variable,true,"[""Soft"" ""Awesome"" ""Incredible"" ""Electronic"" ""Elegant"" ""Luxurious"" ""Fantastic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_098b80b92331,org_sunpro,Ceramic Pressure Treated,Ceramic Pressure Treated - 10x4,"Introducing the French Guiana-inspired Table, blending shimmering style with local craftsmanship",SP-GDFEYH,52GFUZ,2.99,ft,9.79,in,12.63,in,231.92,lbs,piece,317,86,pressure_treated,dimensional_lumber_and_composites,true,"2,180",45,variable,true,"[""Small"" ""Generic"" ""Elegant"" ""Licensed"" ""Modern"" ""Small"" ""Practical""]",inventory,"February 27, 2026, 4:18 PM",,
itm_0638e8d27f03,org_sunpro,Plastic Dimensional Lumber,Plastic Dimensional Lumber - 17x20,The User-centric fresh-thinking strategy Towels offers reliable performance and rigid design,SP-B6DCGL,JFMKLH,3.01,ft,11.87,ft,7.76,in,376.45,lbs,piece,905,11,dimensional_lumber,dimensional_lumber_and_composites,true,"1,370",24,variable,true,"[""Oriental"" ""Handcrafted"" ""Rustic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_1e4f9bad7a31,org_sunpro,Rubber Windows,Rubber Windows - 3x5,Ergonomic Gloves made with Aluminum for all-day instructive support,SP-IN2UZV,GQVFA8,2.47,ft,10.54,ft,12.11,in,417.65,lbs,box,384,39,windows,windows,true,"1,966",143,fixed,true,"[""Awesome"" ""Tasty"" ""Handcrafted"" ""Licensed"" ""Incredible"" ""Ergonomic"" ""Licensed"" ""Elegant""]",inventory,"February 27, 2026, 4:18 PM",,
itm_81ef5252ff7f,org_sunpro,Cotton Hinges,Cotton Hinges - 7x11,"Discover the snake-like agility of our Keyboard, perfect for untried users",SP-CSLS54,DSL1EG,11.74,ft,8.38,in,2.17,ft,369.82,oz,piece,66,83,hinges,general_fasteners_and_hardware,true,"2,985",103,variable,true,"[""Electronic"" ""Sleek"" ""Gorgeous"" ""Licensed"" ""Practical"" ""Ergonomic"" ""Fantastic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_936e2dd33b31,org_sunpro,Ceramic Interior Doors,Ceramic Interior Doors - 6x9,Discover the scaly new Bike with an exciting mix of Metal ingredients,SP-SFJWEZ,9DI7VN,7.46,in,9.97,ft,18.71,in,263.93,oz,piece,516,80,interior_doors,doors,true,"1,049",5,fixed,true,"[""Small"" ""Fresh"" ""Unbranded"" ""Practical"" ""Gorgeous"" ""Ergonomic"" ""Fantastic"" ""Practical""]",inventory,"February 27, 2026, 4:18 PM",,
itm_42d26516f965,org_sunpro,Steel Anchors,Steel Anchors - 2x11,"Discover the penguin-like agility of our Table, perfect for dim users",SP-X3U246,DCSLPP,8.4,in,4.37,in,14.57,ft,311.94,oz,pallet,155,79,anchors,general_fasteners_and_hardware,true,351,120,variable,true,"[""Small"" ""Luxurious"" ""Modern"" ""Elegant"" ""Incredible"" ""Recycled"" ""Soft""]",inventory,"February 27, 2026, 4:18 PM",,
itm_57533eb03f6e,org_sunpro,Wooden Interior Doors,Wooden Interior Doors - 5x7,The sleek and apt Chicken comes with magenta LED lighting for smart functionality,SP-HDNOB7,1VQWGD,10.14,ft,7.18,ft,19.24,in,95.89,lbs,pallet,176,62,interior_doors,doors,true,"1,675",134,fixed,true,"[""Oriental"" ""Fresh"" ""Fresh"" ""Gorgeous""]",inventory,"February 27, 2026, 4:18 PM",,
itm_3c433e5e92e5,org_sunpro,Wooden Exterior Doors,Wooden Exterior Doors - 11x12,"Savor the tangy essence in our Cheese, designed for whopping culinary adventures",SP-DSDBEW,WDSAU9,6.14,in,5.33,in,9.33,in,104.89,oz,box,973,43,exterior_doors,doors,true,"2,798",164,variable,true,"[""Elegant"" ""Tasty"" ""Luxurious"" ""Refined""]",inventory,"February 27, 2026, 4:18 PM",,
itm_aa6a4d1cda98,org_sunpro,Ceramic Paint,Ceramic Paint - 18x4,Our whale-friendly Tuna ensures austere comfort for your pets,SP-4SOBMT,ZSPCUN,4.45,ft,8.96,ft,12.37,ft,72.62,oz,box,641,95,paint,paint_supplies,true,"1,209",30,variable,true,"[""Recycled"" ""Gorgeous"" ""Unbranded"" ""Refined""]",inventory,"February 27, 2026, 4:18 PM",,
itm_8afa2d1f263a,org_sunpro,Bamboo Windows,Bamboo Windows - 19x2,"Experience the lime brilliance of our Shoes, perfect for stiff environments",SP-VOINQV,ONX4CS,6.04,ft,1.91,in,23.55,in,269.37,oz,pallet,220,61,windows,windows,true,"2,945",99,variable,true,"[""Sleek"" ""Handmade"" ""Intelligent""]",inventory,"February 27, 2026, 4:18 PM",,
itm_94056bd6412a,org_sunpro,Gold Fasteners,Gold Fasteners - 8x15,The Lottie Mouse is the latest in a series of rich products from Rosenbaum and Sons,SP-VQGOEZ,XB5OMU,7.05,ft,8.22,ft,14.43,ft,150.15,lbs,box,766,48,fasteners,general_fasteners_and_hardware,true,924,161,fixed,true,"[""Frozen"" ""Fantastic"" ""Recycled""]",inventory,"February 27, 2026, 4:18 PM",,
itm_c47b10c6f8ac,org_sunpro,Bamboo Windows,Bamboo Windows - 2x4,The purple Towels combines Bangladesh aesthetics with Gadolinium-based durability,SP-37N8TF,J1PW4U,1.43,ft,9.06,ft,15.78,in,174.63,lbs,pallet,813,99,windows,windows,true,"1,157",133,fixed,true,"[""Recycled"" ""Refined"" ""Awesome"" ""Recycled"" ""Refined""]",inventory,"February 27, 2026, 4:18 PM",,
itm_0515848df813,org_sunpro,Granite Windows,Granite Windows - 8x16,"Featuring Thulium-enhanced technology, our Soap offers unparalleled flowery performance",SP-UO97EB,JETCRJ,6.42,in,2.02,ft,6.04,in,356.74,lbs,piece,269,32,windows,windows,true,"1,329",2,fixed,true,"[""Licensed"" ""Practical"" ""Handmade"" ""Handmade"" ""Ergonomic"" ""Small"" ""Refined"" ""Electronic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_588ebe096756,org_sunpro,Granite Brushes,Granite Brushes - 10x17,"Featuring Tellurium-enhanced technology, our Chips offers unparalleled wavy performance",SP-H8NUCR,ES9SR0,11.22,in,2.69,ft,0.52,in,348.78,oz,box,92,41,brushes,paint_supplies,true,"1,395",168,fixed,true,"[""Frozen"" ""Sleek"" ""Generic"" ""Practical"" ""Fresh""]",inventory,"February 27, 2026, 4:18 PM",,
itm_c343470d68b8,org_sunpro,Gold Exterior Doors,Gold Exterior Doors - 1x12,"Introducing the Uruguay-inspired Hat, blending pastel style with local craftsmanship",SP-NBAQCB,DA6S7C,6.44,ft,6.98,ft,0.98,ft,447.72,oz,pallet,318,42,exterior_doors,doors,true,"3,589",113,variable,true,"[""Modern"" ""Licensed"" ""Bespoke"" ""Gorgeous"" ""Incredible""]",inventory,"February 27, 2026, 4:18 PM",,
itm_d154afa37a9c,org_sunpro,Rubber Brackets,Rubber Brackets - 2x1,"New Hat model with 76 GB RAM, 55 GB storage, and considerate features",SP-S6AYVO,FEX1ZS,8.84,in,2.92,in,12.58,ft,74.29,oz,pallet,965,59,brackets,general_fasteners_and_hardware,true,"1,099",99,variable,true,"[""Sleek"" ""Intelligent"" ""Elegant"" ""Generic"" ""Frozen"" ""Electronic"" ""Soft"" ""Small""]",inventory,"February 27, 2026, 4:18 PM",,
itm_a39dc718f055,org_sunpro,Metal Paint,Metal Paint - 8x14,The Javon Bike is the latest in a series of violent products from Beier - Maggio,SP-WOSWNJ,EOMFYN,10.7,in,0.55,ft,12.18,in,94.2,lbs,pallet,213,64,paint,paint_supplies,true,771,162,fixed,true,"[""Soft"" ""Tasty"" ""Generic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_c986f800a88f,org_sunpro,Cotton Windows,Cotton Windows - 16x4,Stylish Sausages designed to make you stand out with bad looks,SP-HJUYWV,WBLGMY,3.09,in,5.79,ft,14.08,ft,177.42,oz,box,228,92,windows,windows,true,"1,789",157,fixed,true,"[""Awesome"" ""Fantastic"" ""Bespoke"" ""Fresh"" ""Bespoke"" ""Practical"" ""Rustic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_4b51b8a91405,org_sunpro,Cotton Exterior Doors,Cotton Exterior Doors - 15x1,Our bee-friendly Gloves ensures quick-witted comfort for your pets,SP-TBKIKH,R163SY,2.36,ft,5.72,in,12.65,in,305,lbs,box,487,98,exterior_doors,doors,true,"2,209",95,fixed,true,"[""Fantastic"" ""Fantastic"" ""Sleek"" ""Oriental"" ""Small""]",inventory,"February 27, 2026, 4:18 PM",,
itm_95eb23b53409,org_sunpro,Concrete Interior Doors,Concrete Interior Doors - 8x18,"Discover the gorilla-like agility of our Chips, perfect for idolized users",SP-CBFUHV,BH0ORD,1.88,in,11.99,in,21.5,in,277.94,lbs,box,218,25,interior_doors,doors,true,"1,217",63,variable,true,"[""Sleek"" ""Luxurious"" ""Electronic""]",inventory,"February 27, 2026, 4:18 PM",,
itm_01171a874415,org_sunpro,Aluminum Primers,Aluminum Primers - 5x12,Discover the unwelcome new Pizza with an exciting mix of Steel ingredients,SP-WKCMPR,G4M1FR,7.85,in,2.37,in,18.48,ft,396.2,lbs,pallet,130,24,primers,paint_supplies,true,"3,054",38,variable,true,"[""Practical"" ""Incredible"" ""Elegant"" ""Generic"" ""Modern"" ""Sleek"" ""Recycled""]",inventory,"February 27, 2026, 4:18 PM",,
itm_c9b30a69ff26,org_sunpro,Cotton Windows,Cotton Windows - 14x5,Ergonomic Bacon made with Bronze for all-day punctual support,SP-XUGJDL,9DUMU7,1.83,in,4.29,in,10.73,in,85.35,lbs,box,873,32,windows,windows,true,"2,459",110,fixed,true,"[""Frozen"" ""Tasty"" ""Tasty"" ""Incredible"" ""Tasty""]",inventory,"February 27, 2026, 4:18 PM",,
itm_ca2e43db0cc3,org_sunpro,Wooden Exterior Doors,Wooden Exterior Doors - 2x3,"New Chicken model with 92 GB RAM, 206 GB storage, and focused features",SP-NN2ZY5,QNSXM8,8.48,in,3,in,7.04,in,339.95,oz,piece,248,78,exterior_doors,doors,true,"1,572",148,fixed,true,"[""Fresh"" ""Bespoke"" ""Ergonomic"" ""Incredible"" ""Bespoke""]",inventory,"February 27, 2026, 4:18 PM",,
itm_fb7e2acc154a,org_sunpro,Marble Dimensional Lumber,Marble Dimensional Lumber - 13x12,"Introducing the Afghanistan-inspired Sausages, blending mild style with local craftsmanship",SP-A0QTN1,YMD1LP,8.43,in,10.52,in,10,ft,204.9,lbs,pallet,562,25,dimensional_lumber,dimensional_lumber_and_composites,true,"2,591",72,variable,true,"[""Oriental"" ""Handcrafted"" ""Recycled"" ""Unbranded"" ""Luxurious""]",inventory,"February 27, 2026, 4:18 PM",,
itm_d69fd7537b62,org_sunpro,Aluminum Dimensional Lumber,Aluminum Dimensional Lumber - 19x12,"Savor the delicious essence in our Salad, designed for near culinary adventures",SP-F2AGQ6,6NI8PU,7.36,in,1.31,ft,4.71,ft,201.47,lbs,piece,86,68,dimensional_lumber,dimensional_lumber_and_composites,true,"2,255",125,fixed,true,"[""Elegant"" ""Modern"" ""Incredible"" ""Awesome"" ""Awesome""]",inventory,"February 27, 2026, 4:18 PM",,
itm_cda09498c971,org_sunpro,Plastic Pressure Treated,Plastic Pressure Treated - 17x17,The white Ball combines Burkina Faso aesthetics with Molybdenum-based durability,SP-EO0FTP,QSRYSG,9.29,ft,6.77,in,6.39,ft,99.91,oz,box,309,91,pressure_treated,dimensional_lumber_and_composites,true,"3,309",141,variable,true,"[""Elegant"" ""Incredible"" ""Small""]",inventory,"February 27, 2026, 4:18 PM",,
itm_25ef1468eeb0,org_sunpro,Bamboo Rollers,Bamboo Rollers - 1x16,Koepp - Wuckert's most advanced Cheese technology increases black capabilities,SP-RQUNIA,SVJCBN,10.27,in,1.28,in,11.45,in,240.8,lbs,pallet,45,73,rollers,paint_supplies,true,"1,443",122,variable,true,"[""Incredible"" ""Frozen"" ""Unbranded"" ""Refined""]",inventory,"February 27, 2026, 4:18 PM",,
itm_a0159d2d1928,org_sunpro,Metal Exterior Doors,Metal Exterior Doors - 4x8,Innovative Chips featuring questionable technology and Metal construction,SP-0SYXZR,CORX1C,3.94,in,1.56,ft,6.29,ft,138.18,oz,piece,853,46,exterior_doors,doors,true,"3,420",108,variable,true,"[""Intelligent"" ""Unbranded"" ""Handcrafted"" ""Small"" ""Electronic"" ""Recycled""]",inventory,"February 27, 2026, 4:18 PM",,
itm_252c31ec2072,org_sunpro,Marble Interior Doors,Marble Interior Doors - 17x11,New turquoise Car with ergonomic design for thin comfort,SP-ZX7Q4K,WTV0ID,11.56,ft,1.82,in,23.72,in,346.69,oz,piece,520,95,interior_doors,doors,true,"2,276",18,variable,true,"[""Ergonomic"" ""Licensed"" ""Incredible"" ""Recycled"" ""Gorgeous"" ""Practical"" ""Sleek""]",inventory,"February 27, 2026, 4:18 PM",,
itm_d612a3ad4630,org_sunpro,Plastic Fasteners,Plastic Fasteners - 17x11,Innovative Sausages featuring bouncy technology and Granite construction,SP-CJLILA,CJBDIC,1.55,ft,10.7,in,6.65,ft,319.88,oz,box,636,44,fasteners,general_fasteners_and_hardware,true,"3,235",88,fixed,true,"[""Fantastic"" ""Recycled"" ""Ergonomic"" ""Elegant""]",inventory,"February 27, 2026, 4:18 PM",,
itm_1fcc2503d098,org_sunpro,Silk Primers,Silk Primers - 10x19,The Susan Hat is the latest in a series of wonderful products from Volkman - Reinger,SP-91UKAS,5IVBPN,7.95,in,11.7,ft,6.49,in,5.47,lbs,box,308,50,primers,paint_supplies,true,"2,912",100,fixed,true,"[""Small"" ""Soft"" ""Intelligent"" ""Licensed""]",inventory,"February 27, 2026, 4:18 PM",,
itm_09e3eef5d4c6,org_sunpro,Ceramic Hinges,Ceramic Hinges - 12x16,Innovative Sausages featuring selfish technology and Aluminum construction,SP-AXWUTW,G39ABU,11.35,in,7.02,in,22.86,ft,387.04,lbs,piece,170,78,hinges,general_fasteners_and_hardware,true,708,41,fixed,true,"[""Licensed"" ""Awesome"" ""Elegant"" ""Soft"" ""Recycled"" ""Electronic"" ""Fresh"" ""Unbranded""]",inventory,"February 27, 2026, 4:18 PM",,
itm_5e37197636fa,org_sunpro,Ceramic Primers,Ceramic Primers - 6x17,New sky blue Cheese with ergonomic design for mealy comfort,SP-IXK9KX,5RDLHS,5.79,ft,8.99,ft,3.05,ft,401.45,oz,pallet,669,41,primers,paint_supplies,true,"1,520",55,fixed,true,"[""Bespoke"" ""Handmade"" ""Incredible"" ""Modern"" ""Intelligent"" ""Refined"" ""Rustic"" ""Gorgeous""]",inventory,"February 27, 2026, 4:18 PM",,
itm_c6294a390c55,org_sunpro,Bamboo Primers,Bamboo Primers - 9x20,Discover the understated new Pants with an exciting mix of Bamboo ingredients,SP-ICW2DB,WV5R5U,5.44,in,4.45,in,10.62,ft,317.5,oz,box,480,90,primers,paint_supplies,true,"2,021",142,fixed,true,"[""Handmade"" ""Practical"" ""Fresh"" ""Oriental"" ""Generic"" ""Fresh"" ""Gorgeous""]",inventory,"February 27, 2026, 4:18 PM",,
itm_7e0760096264,org_sunpro,Aluminum Interior Doors,Aluminum Interior Doors - 1x11,The gold Keyboard combines Norfolk Island aesthetics with Thorium-based durability,SP-9RF80L,TBVVWB,7.73,ft,1.87,ft,11.86,in,93.61,oz,piece,569,31,interior_doors,doors,true,542,78,fixed,true,"[""Fresh"" ""Sleek"" ""Unbranded"" ""Frozen"" ""Generic"" ""Licensed""]",inventory,"February 27, 2026, 4:18 PM",,
